started,done,repl,algorithm,task_id
,,2,featureless,MNIST_FashionMNIST
,,3,featureless,MNIST_FashionMNIST
,,4,featureless,MNIST_FashionMNIST
,,5,featureless,MNIST_FashionMNIST
,,6,featureless,MNIST_FashionMNIST
,,7,featureless,MNIST_FashionMNIST
,,8,featureless,MNIST_FashionMNIST
,,9,featureless,MNIST_FashionMNIST
,,10,featureless,MNIST_FashionMNIST
,,1,xgboost,NSCH_autism
,,2,xgboost,NSCH_autism
,,3,xgboost,NSCH_autism
,,4,xgboost,NSCH_autism
,,5,xgboost,NSCH_autism
,,6,xgboost,NSCH_autism
,,7,xgboost,NSCH_autism
,,8,xgboost,NSCH_autism
,,9,xgboost,NSCH_autism
,,10,xgboost,NSCH_autism
,,1,nearest_neighbors,NSCH_autism
,,2,nearest_neighbors,NSCH_autism
,,3,nearest_neighbors,NSCH_autism
,,4,nearest_neighbors,NSCH_autism
,,5,nearest_neighbors,NSCH_autism
,,6,nearest_neighbors,NSCH_autism
,,7,nearest_neighbors,NSCH_autism
,,8,nearest_neighbors,NSCH_autism
,,9,nearest_neighbors,NSCH_autism
,,10,nearest_neighbors,NSCH_autism
,,1,cv_glmnet,NSCH_autism
,,2,cv_glmnet,NSCH_autism
,,3,cv_glmnet,NSCH_autism
,,4,cv_glmnet,NSCH_autism
,,5,cv_glmnet,NSCH_autism
,,6,cv_glmnet,NSCH_autism
,,7,cv_glmnet,NSCH_autism
,,8,cv_glmnet,NSCH_autism
,,9,cv_glmnet,NSCH_autism
,,10,cv_glmnet,NSCH_autism
,,1,rpart,NSCH_autism
,,2,rpart,NSCH_autism
,,3,rpart,NSCH_autism
,,4,rpart,NSCH_autism
,,5,rpart,NSCH_autism
,,6,rpart,NSCH_autism
,,7,rpart,NSCH_autism
,,8,rpart,NSCH_autism
,,9,rpart,NSCH_autism
,,10,rpart,NSCH_autism
,,1,featureless,NSCH_autism
,,2,featureless,NSCH_autism
,,3,featureless,NSCH_autism
,,4,featureless,NSCH_autism
,,5,featureless,NSCH_autism
,,6,featureless,NSCH_autism
,,7,featureless,NSCH_autism
,,8,featureless,NSCH_autism
,,9,featureless,NSCH_autism
,,10,featureless,NSCH_autism
,,1,xgboost,QMNIST
,,2,xgboost,QMNIST
,,3,xgboost,QMNIST
,,4,xgboost,QMNIST
,,5,xgboost,QMNIST
,,6,xgboost,QMNIST
,,7,xgboost,QMNIST
,,8,xgboost,QMNIST
,,9,xgboost,QMNIST
,,10,xgboost,QMNIST
,,1,nearest_neighbors,QMNIST
,,2,nearest_neighbors,QMNIST
,,3,nearest_neighbors,QMNIST
,,4,nearest_neighbors,QMNIST
,,5,nearest_neighbors,QMNIST
,,6,nearest_neighbors,QMNIST
,,7,nearest_neighbors,QMNIST
,,8,nearest_neighbors,QMNIST
,,9,nearest_neighbors,QMNIST
,,10,nearest_neighbors,QMNIST
,,1,cv_glmnet,QMNIST
,,2,cv_glmnet,QMNIST
,,3,cv_glmnet,QMNIST
,,4,cv_glmnet,QMNIST
,,5,cv_glmnet,QMNIST
,,6,cv_glmnet,QMNIST
,,7,cv_glmnet,QMNIST
,,8,cv_glmnet,QMNIST
,,9,cv_glmnet,QMNIST
,,10,cv_glmnet,QMNIST
,,1,rpart,QMNIST
,,2,rpart,QMNIST
,,3,rpart,QMNIST
,,4,rpart,QMNIST
,,5,rpart,QMNIST
,,6,rpart,QMNIST
,,7,rpart,QMNIST
,,8,rpart,QMNIST
,,9,rpart,QMNIST
,,10,rpart,QMNIST
,,1,featureless,QMNIST
,,2,featureless,QMNIST
,,3,featureless,QMNIST
,,4,featureless,QMNIST
,,5,featureless,QMNIST
,,6,featureless,QMNIST
,,7,featureless,QMNIST
,,8,featureless,QMNIST
,,9,featureless,QMNIST
,,10,featureless,QMNIST
,,1,xgboost,spam
,,2,xgboost,spam
,,3,xgboost,spam
,,4,xgboost,spam
,,5,xgboost,spam
,,6,xgboost,spam
,,7,xgboost,spam
,,8,xgboost,spam
,,9,xgboost,spam
,,10,xgboost,spam
,,1,nearest_neighbors,spam
,,2,nearest_neighbors,spam
,,3,nearest_neighbors,spam
,,4,nearest_neighbors,spam
,,5,nearest_neighbors,spam
,,6,nearest_neighbors,spam
,,7,nearest_neighbors,spam
,,8,nearest_neighbors,spam
,,9,nearest_neighbors,spam
,,10,nearest_neighbors,spam
,,1,cv_glmnet,spam
,,2,cv_glmnet,spam
,,3,cv_glmnet,spam
,,4,cv_glmnet,spam
,,5,cv_glmnet,spam
,,6,cv_glmnet,spam
,,7,cv_glmnet,spam
,,8,cv_glmnet,spam
,,9,cv_glmnet,spam
,,10,cv_glmnet,spam
,,1,rpart,spam
,,2,rpart,spam
,,3,rpart,spam
,,4,rpart,spam
,,5,rpart,spam
,,6,rpart,spam
,,7,rpart,spam
,,8,rpart,spam
,,9,rpart,spam
,,10,rpart,spam
,,1,featureless,spam
,,2,featureless,spam
,,3,featureless,spam
,,4,featureless,spam
,,5,featureless,spam
,,6,featureless,spam
,,7,featureless,spam
,,8,featureless,spam
,,9,featureless,spam
,,10,featureless,spam
,,1,xgboost,STL10
,,2,xgboost,STL10
,,3,xgboost,STL10
,,4,xgboost,STL10
,,5,xgboost,STL10
,,6,xgboost,STL10
,,7,xgboost,STL10
,,8,xgboost,STL10
,,9,xgboost,STL10
,,10,xgboost,STL10
,,1,nearest_neighbors,STL10
,,2,nearest_neighbors,STL10
,,3,nearest_neighbors,STL10
,,4,nearest_neighbors,STL10
,,5,nearest_neighbors,STL10
,,6,nearest_neighbors,STL10
,,7,nearest_neighbors,STL10
,,8,nearest_neighbors,STL10
,,9,nearest_neighbors,STL10
,,10,nearest_neighbors,STL10
,,1,cv_glmnet,STL10
,,2,cv_glmnet,STL10
,,3,cv_glmnet,STL10
,,4,cv_glmnet,STL10
,,5,cv_glmnet,STL10
,,6,cv_glmnet,STL10
,,7,cv_glmnet,STL10
,,8,cv_glmnet,STL10
,,9,cv_glmnet,STL10
,,10,cv_glmnet,STL10
,,1,rpart,STL10
,,2,rpart,STL10
,,3,rpart,STL10
,,4,rpart,STL10
,,5,rpart,STL10
,,6,rpart,STL10
,,7,rpart,STL10
,,8,rpart,STL10
,,9,rpart,STL10
,,10,rpart,STL10
,,1,featureless,STL10
,,2,featureless,STL10
,,3,featureless,STL10
,,4,featureless,STL10
,,5,featureless,STL10
,,6,featureless,STL10
,,7,featureless,STL10
,,8,featureless,STL10
,,9,featureless,STL10
,,10,featureless,STL10
,,1,xgboost,vowel
,,2,xgboost,vowel
,,3,xgboost,vowel
,,4,xgboost,vowel
,,5,xgboost,vowel
,,6,xgboost,vowel
,,7,xgboost,vowel
,,8,xgboost,vowel
,,9,xgboost,vowel
,,10,xgboost,vowel
,,1,nearest_neighbors,vowel
,,2,nearest_neighbors,vowel
,,3,nearest_neighbors,vowel
,,4,nearest_neighbors,vowel
,,5,nearest_neighbors,vowel
,,6,nearest_neighbors,vowel
,,7,nearest_neighbors,vowel
,,8,nearest_neighbors,vowel
,,9,nearest_neighbors,vowel
,,10,nearest_neighbors,vowel
,,1,cv_glmnet,vowel
,,2,cv_glmnet,vowel
,,3,cv_glmnet,vowel
,,4,cv_glmnet,vowel
,,5,cv_glmnet,vowel
,,6,cv_glmnet,vowel
,,7,cv_glmnet,vowel
,,8,cv_glmnet,vowel
,,9,cv_glmnet,vowel
,,10,cv_glmnet,vowel
,,1,rpart,vowel
,,2,rpart,vowel
,,3,rpart,vowel
,,4,rpart,vowel
,,5,rpart,vowel
,,6,rpart,vowel
,,7,rpart,vowel
,,8,rpart,vowel
,,9,rpart,vowel
,,10,rpart,vowel
,,1,featureless,vowel
,,2,featureless,vowel
,,3,featureless,vowel
,,4,featureless,vowel
,,5,featureless,vowel
,,6,featureless,vowel
,,7,featureless,vowel
,,8,featureless,vowel
,,9,featureless,vowel
,,10,featureless,vowel
,,1,xgboost,waveform
,,2,xgboost,waveform
,,3,xgboost,waveform
,,4,xgboost,waveform
,,5,xgboost,waveform
,,6,xgboost,waveform
,,7,xgboost,waveform
,,8,xgboost,waveform
,,9,xgboost,waveform
,,10,xgboost,waveform
,,1,nearest_neighbors,waveform
,,2,nearest_neighbors,waveform
,,3,nearest_neighbors,waveform
,,4,nearest_neighbors,waveform
,,5,nearest_neighbors,waveform
,,6,nearest_neighbors,waveform
,,7,nearest_neighbors,waveform
,,8,nearest_neighbors,waveform
,,9,nearest_neighbors,waveform
,,10,nearest_neighbors,waveform
,,1,cv_glmnet,waveform
,,2,cv_glmnet,waveform
,,3,cv_glmnet,waveform
,,4,cv_glmnet,waveform
,,5,cv_glmnet,waveform
,,6,cv_glmnet,waveform
,,7,cv_glmnet,waveform
,,8,cv_glmnet,waveform
,,9,cv_glmnet,waveform
,,10,cv_glmnet,waveform
,,1,rpart,waveform
,,2,rpart,waveform
,,3,rpart,waveform
,,4,rpart,waveform
,,5,rpart,waveform
,,6,rpart,waveform
,,7,rpart,waveform
,,8,rpart,waveform
,,9,rpart,waveform
,,10,rpart,waveform
,,1,featureless,waveform
,,2,featureless,waveform
,,3,featureless,waveform
,,4,featureless,waveform
,,5,featureless,waveform
,,6,featureless,waveform
,,7,featureless,waveform
,,8,featureless,waveform
,,9,featureless,waveform
,,10,featureless,waveform
,,1,xgboost,zipUSPS
,,2,xgboost,zipUSPS
,,3,xgboost,zipUSPS
,,4,xgboost,zipUSPS
,,5,xgboost,zipUSPS
,,6,xgboost,zipUSPS
,,7,xgboost,zipUSPS
,,8,xgboost,zipUSPS
,,9,xgboost,zipUSPS
,,10,xgboost,zipUSPS
,,1,nearest_neighbors,zipUSPS
,,2,nearest_neighbors,zipUSPS
,,3,nearest_neighbors,zipUSPS
,,4,nearest_neighbors,zipUSPS
,,5,nearest_neighbors,zipUSPS
,,6,nearest_neighbors,zipUSPS
,,7,nearest_neighbors,zipUSPS
,,8,nearest_neighbors,zipUSPS
,,9,nearest_neighbors,zipUSPS
,,10,nearest_neighbors,zipUSPS
,,1,cv_glmnet,zipUSPS
,,2,cv_glmnet,zipUSPS
,,3,cv_glmnet,zipUSPS
,,4,cv_glmnet,zipUSPS
,,5,cv_glmnet,zipUSPS
,,6,cv_glmnet,zipUSPS
,,7,cv_glmnet,zipUSPS
,,8,cv_glmnet,zipUSPS
,,9,cv_glmnet,zipUSPS
,,10,cv_glmnet,zipUSPS
,,1,rpart,zipUSPS
,,2,rpart,zipUSPS
,,3,rpart,zipUSPS
,,4,rpart,zipUSPS
,,5,rpart,zipUSPS
,,6,rpart,zipUSPS
,,7,rpart,zipUSPS
,,8,rpart,zipUSPS
,,9,rpart,zipUSPS
,,10,rpart,zipUSPS
,,1,featureless,zipUSPS
,,2,featureless,zipUSPS
,,3,featureless,zipUSPS
,,4,featureless,zipUSPS
,,5,featureless,zipUSPS
,,6,featureless,zipUSPS
,,7,featureless,zipUSPS
,,8,featureless,zipUSPS
,,9,featureless,zipUSPS
,,10,featureless,zipUSPS
