grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.acc
190,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,5,1,126000,10,all,2026-03-08T02:48:32.625754Z,2026-03-08T09:25:49.900482Z,6,0.972493086886916
191,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,6,1,126000,11,all,2026-03-08T02:56:53.556600Z,2026-03-08T09:32:05.234869Z,4,0.764882655981683
192,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,6,1,126000,12,all,2026-03-08T03:15:53.087909Z,2026-03-08T10:30:16.396745Z,12,0.974896591071174
193,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,7,1,126000,13,all,2026-03-08T03:27:21.183515Z,2026-03-08T10:18:38.550962Z,10,0.976707853998012
194,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,7,1,126000,14,all,2026-03-08T13:05:36.758550Z,2026-03-08T16:29:07.789169Z,43,0.972401897369556
195,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,8,1,126000,15,all,2026-03-08T13:05:36.759332Z,2026-03-08T17:33:25.035838Z,32,0.979328165374677
196,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,8,1,126000,16,all,2026-03-08T13:05:36.758594Z,2026-03-08T16:49:15.913091Z,41,0.969705589532072
197,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,9,1,126000,17,all,2026-03-08T13:05:36.758973Z,2026-03-08T18:28:22.405840Z,23,0.978826895565093
198,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,9,1,126000,18,all,2026-03-08T05:12:38.986476Z,2026-03-08T10:10:52.943526Z,42,0.971167570653725
199,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,all,126000,10,1,126000,19,all,2026-03-08T13:05:36.758680Z,2026-03-08T16:31:27.334586Z,19,0.978812337849524
19,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,EMNIST_rot,all,126000,10,1,126000,19,all,2026-03-03T12:50:22.285554Z,2026-03-03T12:50:40.010459Z,45,0.0985874891899683
1,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,EMNIST_rot,all,126000,1,1,126000,1,all,2026-03-03T12:50:22.284957Z,2026-03-03T12:50:39.816839Z,6,0.101906263437007
200,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,all,126000,10,1,126000,20,all,2026-03-08T05:21:20.681718Z,2026-03-08T08:53:53.515863Z,39,0.974780391045622
201,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,other,63000,1,1,63000,21,other,2026-03-08T13:05:36.758323Z,2026-03-08T15:32:18.807250Z,12,0.708327361330085
202,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,other,63000,1,1,63000,22,other,2026-03-08T13:05:36.758986Z,2026-03-08T14:49:04.989874Z,46,0.755406943653956
203,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,other,63000,2,1,63000,23,other,2026-03-08T05:34:52.911639Z,2026-03-08T07:13:32.671808Z,41,0.718175338560228
204,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,other,63000,2,1,63000,24,other,2026-03-08T13:05:36.758957Z,2026-03-08T15:00:05.019059Z,48,0.733009014165117
205,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,other,63000,3,1,63000,25,other,2026-03-08T06:01:52.201587Z,2026-03-08T07:45:18.936973Z,40,0.743340017187053
206,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,other,63000,3,1,63000,26,other,2026-03-08T06:19:27.280602Z,2026-03-08T08:27:11.783183Z,48,0.765736257476502
207,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,other,63000,4,1,63000,27,other,2026-03-08T06:44:03.729915Z,2026-03-08T08:43:41.420364Z,44,0.737453398336679
208,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,other,63000,4,1,63000,28,other,2026-03-08T13:05:36.759023Z,2026-03-08T18:03:23.544018Z,11,0.781841468621033
209,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,EMNIST_rot,other,63000,5,1,63000,29,other,2026-03-08T07:13:32.698364Z,2026-03-08T08:52:09.693340Z,41,0.695048393884135
20,1,1,1,MNIST_EMNIST_rot,featureless,same_other_sizes_cv,MNIST,all,126000,10,1,126000,20,all,2026-03-03T12:50:22.285566Z,2026-03-03T12:50:39.497727Z,36,0.113771606687447
210,1,4,1,MNIST_EMNIST_rot,torch_dense_50,same_other_sizes_cv,MNIST,other,63000,5,1,63000,30,other,2026-03-08T07:45:18.953359Z,2026-03-08T09:30:01.075359Z,40,0.754911948770194
