test.group,train.groups,atoms,test.fold,seed,n.train.atoms,iteration,task_id,classif.ce,algorithm,n.train,n.test
train,other,9000,2,1,9000,336,CIFAR10,0.6194,cv_glmnet,9000,5000
train,other,9000,2,2,2250,337,CIFAR10,0.6504,cv_glmnet,2250,5000
train,other,9000,2,2,4500,338,CIFAR10,0.6278,cv_glmnet,4500,5000
train,other,9000,2,2,9000,339,CIFAR10,0.6162,cv_glmnet,9000,5000
train,other,9000,2,3,2250,340,CIFAR10,0.657,cv_glmnet,2250,5000
train,other,9000,2,3,4500,341,CIFAR10,0.6358,cv_glmnet,4500,5000
train,other,9000,2,3,9000,342,CIFAR10,0.6166,cv_glmnet,9000,5000
test,other,45000,3,1,2250,343,CIFAR10,0.631,cv_glmnet,2250,1000
test,other,45000,3,1,4500,344,CIFAR10,0.641,cv_glmnet,4500,1000
test,other,45000,3,1,9000,345,CIFAR10,0.602,cv_glmnet,9000,1000
test,other,45000,3,1,45000,346,CIFAR10,0.571,cv_glmnet,45000,1000
test,other,45000,3,2,2250,347,CIFAR10,0.661,cv_glmnet,2250,1000
test,other,45000,3,2,4500,348,CIFAR10,0.62,cv_glmnet,4500,1000
test,other,45000,3,2,9000,349,CIFAR10,0.607,cv_glmnet,9000,1000
test,other,45000,3,2,45000,350,CIFAR10,0.571,cv_glmnet,45000,1000
test,other,45000,3,3,2250,351,CIFAR10,0.642,cv_glmnet,2250,1000
test,other,45000,3,3,4500,352,CIFAR10,0.608,cv_glmnet,4500,1000
test,other,45000,3,3,9000,353,CIFAR10,0.594,cv_glmnet,9000,1000
test,other,45000,3,3,45000,354,CIFAR10,0.569,cv_glmnet,45000,1000
train,other,9000,3,1,2250,355,CIFAR10,0.6674,cv_glmnet,2250,5000
train,other,9000,3,1,4500,356,CIFAR10,0.6472,cv_glmnet,4500,5000
train,other,9000,3,1,9000,357,CIFAR10,0.632,cv_glmnet,9000,5000
train,other,9000,3,2,2250,358,CIFAR10,0.6642,cv_glmnet,2250,5000
train,other,9000,3,2,4500,359,CIFAR10,0.6468,cv_glmnet,4500,5000
train,other,9000,3,2,9000,360,CIFAR10,0.632,cv_glmnet,9000,5000
train,other,9000,3,3,2250,361,CIFAR10,0.6538,cv_glmnet,2250,5000
train,other,9000,3,3,4500,362,CIFAR10,0.638,cv_glmnet,4500,5000
train,other,9000,3,3,9000,363,CIFAR10,0.632,cv_glmnet,9000,5000
test,other,45000,4,1,2250,364,CIFAR10,0.662,cv_glmnet,2250,1000
test,other,45000,4,1,4500,365,CIFAR10,0.65,cv_glmnet,4500,1000
test,other,45000,4,1,9000,366,CIFAR10,0.632,cv_glmnet,9000,1000
test,other,45000,4,1,45000,367,CIFAR10,0.606,cv_glmnet,45000,1000
test,other,45000,4,2,2250,368,CIFAR10,0.68,cv_glmnet,2250,1000
test,other,45000,4,2,4500,369,CIFAR10,0.659,cv_glmnet,4500,1000
test,other,45000,4,2,9000,370,CIFAR10,0.649,cv_glmnet,9000,1000
test,other,45000,4,2,45000,371,CIFAR10,0.606,cv_glmnet,45000,1000
test,other,45000,4,3,2250,372,CIFAR10,0.67,cv_glmnet,2250,1000
test,other,45000,4,3,4500,373,CIFAR10,0.652,cv_glmnet,4500,1000
test,other,45000,4,3,9000,374,CIFAR10,0.646,cv_glmnet,9000,1000
test,other,45000,4,3,45000,375,CIFAR10,0.608,cv_glmnet,45000,1000
train,other,9000,4,1,2250,376,CIFAR10,0.6544,cv_glmnet,2250,5000
train,other,9000,4,1,4500,377,CIFAR10,0.6254,cv_glmnet,4500,5000
train,other,9000,4,1,9000,378,CIFAR10,0.6134,cv_glmnet,9000,5000
train,other,9000,4,2,2250,379,CIFAR10,0.6598,cv_glmnet,2250,5000
train,other,9000,4,2,4500,380,CIFAR10,0.6374,cv_glmnet,4500,5000
train,other,9000,4,2,9000,381,CIFAR10,0.6122,cv_glmnet,9000,5000
train,other,9000,4,3,2250,382,CIFAR10,0.6504,cv_glmnet,2250,5000
train,other,9000,4,3,4500,383,CIFAR10,0.6284,cv_glmnet,4500,5000
train,other,9000,4,3,9000,384,CIFAR10,0.6172,cv_glmnet,9000,5000
test,other,45000,5,1,2250,385,CIFAR10,0.666,cv_glmnet,2250,1000
test,other,45000,5,1,4500,386,CIFAR10,0.635,cv_glmnet,4500,1000
test,other,45000,5,1,9000,387,CIFAR10,0.629,cv_glmnet,9000,1000
test,other,45000,5,1,45000,388,CIFAR10,0.577,cv_glmnet,45000,1000
test,other,45000,5,2,2250,389,CIFAR10,0.684,cv_glmnet,2250,1000
test,other,45000,5,2,4500,390,CIFAR10,0.644,cv_glmnet,4500,1000
test,other,45000,5,2,9000,391,CIFAR10,0.625,cv_glmnet,9000,1000
test,other,45000,5,2,45000,392,CIFAR10,0.579,cv_glmnet,45000,1000
test,other,45000,5,3,2250,393,CIFAR10,0.662,cv_glmnet,2250,1000
test,other,45000,5,3,4500,394,CIFAR10,0.631,cv_glmnet,4500,1000
test,other,45000,5,3,9000,395,CIFAR10,0.627,cv_glmnet,9000,1000
test,other,45000,5,3,45000,396,CIFAR10,0.575,cv_glmnet,45000,1000
train,other,9000,5,1,2250,397,CIFAR10,0.6562,cv_glmnet,2250,5000
train,other,9000,5,1,4500,398,CIFAR10,0.6306,cv_glmnet,4500,5000
train,other,9000,5,1,9000,399,CIFAR10,0.6182,cv_glmnet,9000,5000
train,other,9000,5,2,2250,400,CIFAR10,0.6514,cv_glmnet,2250,5000
train,other,9000,5,2,4500,401,CIFAR10,0.6412,cv_glmnet,4500,5000
train,other,9000,5,2,9000,402,CIFAR10,0.6194,cv_glmnet,9000,5000
train,other,9000,5,3,2250,403,CIFAR10,0.657,cv_glmnet,2250,5000
train,other,9000,5,3,4500,404,CIFAR10,0.6234,cv_glmnet,4500,5000
train,other,9000,5,3,9000,405,CIFAR10,0.6182,cv_glmnet,9000,5000
test,other,45000,6,1,2250,406,CIFAR10,0.683,cv_glmnet,2250,1000
test,other,45000,6,1,4500,407,CIFAR10,0.655,cv_glmnet,4500,1000
test,other,45000,6,1,9000,408,CIFAR10,0.636,cv_glmnet,9000,1000
test,other,45000,6,1,45000,409,CIFAR10,0.603,cv_glmnet,45000,1000
test,other,45000,6,2,2250,410,CIFAR10,0.669,cv_glmnet,2250,1000
test,other,45000,6,2,4500,411,CIFAR10,0.645,cv_glmnet,4500,1000
test,other,45000,6,2,9000,412,CIFAR10,0.623,cv_glmnet,9000,1000
test,other,45000,6,2,45000,413,CIFAR10,0.61,cv_glmnet,45000,1000
test,other,45000,6,3,2250,414,CIFAR10,0.652,cv_glmnet,2250,1000
test,other,45000,6,3,4500,415,CIFAR10,0.651,cv_glmnet,4500,1000
test,other,45000,6,3,9000,416,CIFAR10,0.637,cv_glmnet,9000,1000
test,other,45000,6,3,45000,417,CIFAR10,0.609,cv_glmnet,45000,1000
train,other,9000,6,1,2250,418,CIFAR10,0.6642,cv_glmnet,2250,5000
train,other,9000,6,1,4500,419,CIFAR10,0.6382,cv_glmnet,4500,5000
train,other,9000,6,1,9000,420,CIFAR10,0.6194,cv_glmnet,9000,5000
train,other,9000,6,2,2250,421,CIFAR10,0.6548,cv_glmnet,2250,5000
train,other,9000,6,2,4500,422,CIFAR10,0.6318,cv_glmnet,4500,5000
train,other,9000,6,2,9000,423,CIFAR10,0.6228,cv_glmnet,9000,5000
train,other,9000,6,3,2250,424,CIFAR10,0.6474,cv_glmnet,2250,5000
train,other,9000,6,3,4500,425,CIFAR10,0.6466,cv_glmnet,4500,5000
train,other,9000,6,3,9000,426,CIFAR10,0.6236,cv_glmnet,9000,5000
test,other,45000,7,1,2250,427,CIFAR10,0.647,cv_glmnet,2250,1000
test,other,45000,7,1,4500,428,CIFAR10,0.609,cv_glmnet,4500,1000
test,other,45000,7,1,9000,429,CIFAR10,0.609,cv_glmnet,9000,1000
test,other,45000,7,1,45000,430,CIFAR10,0.589,cv_glmnet,45000,1000
test,other,45000,7,2,2250,431,CIFAR10,0.63,cv_glmnet,2250,1000
test,other,45000,7,2,4500,432,CIFAR10,0.614,cv_glmnet,4500,1000
test,other,45000,7,2,9000,433,CIFAR10,0.619,cv_glmnet,9000,1000
test,other,45000,7,2,45000,434,CIFAR10,0.589,cv_glmnet,45000,1000
test,other,45000,7,3,2250,435,CIFAR10,0.649,cv_glmnet,2250,1000
test,other,45000,7,3,4500,436,CIFAR10,0.62,cv_glmnet,4500,1000
test,other,45000,7,3,9000,437,CIFAR10,0.607,cv_glmnet,9000,1000
test,other,45000,7,3,45000,438,CIFAR10,0.587,cv_glmnet,45000,1000
train,other,9000,7,1,2250,439,CIFAR10,0.6568,cv_glmnet,2250,5000
train,other,9000,7,1,4500,440,CIFAR10,0.6316,cv_glmnet,4500,5000
train,other,9000,7,1,9000,441,CIFAR10,0.6072,cv_glmnet,9000,5000
train,other,9000,7,2,2250,442,CIFAR10,0.6494,cv_glmnet,2250,5000
train,other,9000,7,2,4500,443,CIFAR10,0.6276,cv_glmnet,4500,5000
train,other,9000,7,2,9000,444,CIFAR10,0.61,cv_glmnet,9000,5000
train,other,9000,7,3,2250,445,CIFAR10,0.6532,cv_glmnet,2250,5000
train,other,9000,7,3,4500,446,CIFAR10,0.6346,cv_glmnet,4500,5000
train,other,9000,7,3,9000,447,CIFAR10,0.61,cv_glmnet,9000,5000
test,other,45000,8,1,2250,448,CIFAR10,0.682,cv_glmnet,2250,1000
test,other,45000,8,1,4500,449,CIFAR10,0.643,cv_glmnet,4500,1000
test,other,45000,8,1,9000,450,CIFAR10,0.625,cv_glmnet,9000,1000
test,other,45000,8,1,45000,451,CIFAR10,0.608,cv_glmnet,45000,1000
test,other,45000,8,2,2250,452,CIFAR10,0.646,cv_glmnet,2250,1000
test,other,45000,8,2,4500,453,CIFAR10,0.664,cv_glmnet,4500,1000
test,other,45000,8,2,9000,454,CIFAR10,0.614,cv_glmnet,9000,1000
test,other,45000,8,2,45000,455,CIFAR10,0.608,cv_glmnet,45000,1000
test,other,45000,8,3,2250,456,CIFAR10,0.648,cv_glmnet,2250,1000
test,other,45000,8,3,4500,457,CIFAR10,0.637,cv_glmnet,4500,1000
test,other,45000,8,3,9000,458,CIFAR10,0.616,cv_glmnet,9000,1000
test,other,45000,8,3,45000,459,CIFAR10,0.608,cv_glmnet,45000,1000
train,other,9000,8,1,2250,460,CIFAR10,0.6516,cv_glmnet,2250,5000
train,other,9000,8,1,4500,461,CIFAR10,0.6256,cv_glmnet,4500,5000
train,other,9000,8,1,9000,462,CIFAR10,0.6062,cv_glmnet,9000,5000
train,other,9000,8,2,2250,463,CIFAR10,0.6516,cv_glmnet,2250,5000
train,other,9000,8,2,4500,464,CIFAR10,0.6338,cv_glmnet,4500,5000
train,other,9000,8,2,9000,465,CIFAR10,0.6062,cv_glmnet,9000,5000
train,other,9000,8,3,2250,466,CIFAR10,0.6526,cv_glmnet,2250,5000
train,other,9000,8,3,4500,467,CIFAR10,0.6266,cv_glmnet,4500,5000
train,other,9000,8,3,9000,468,CIFAR10,0.6062,cv_glmnet,9000,5000
test,other,45000,9,1,2250,469,CIFAR10,0.663,cv_glmnet,2250,1000
test,other,45000,9,1,4500,470,CIFAR10,0.629,cv_glmnet,4500,1000
test,other,45000,9,1,9000,471,CIFAR10,0.615,cv_glmnet,9000,1000
test,other,45000,9,1,45000,472,CIFAR10,0.597,cv_glmnet,45000,1000
test,other,45000,9,2,2250,473,CIFAR10,0.654,cv_glmnet,2250,1000
test,other,45000,9,2,4500,474,CIFAR10,0.646,cv_glmnet,4500,1000
test,other,45000,9,2,9000,475,CIFAR10,0.611,cv_glmnet,9000,1000
test,other,45000,9,2,45000,476,CIFAR10,0.597,cv_glmnet,45000,1000
test,other,45000,9,3,2250,477,CIFAR10,0.655,cv_glmnet,2250,1000
test,other,45000,9,3,4500,478,CIFAR10,0.635,cv_glmnet,4500,1000
test,other,45000,9,3,9000,479,CIFAR10,0.61,cv_glmnet,9000,1000
test,other,45000,9,3,45000,480,CIFAR10,0.597,cv_glmnet,45000,1000
train,other,9000,9,1,2250,481,CIFAR10,0.652,cv_glmnet,2250,5000
train,other,9000,9,1,4500,482,CIFAR10,0.6342,cv_glmnet,4500,5000
train,other,9000,9,1,9000,483,CIFAR10,0.622,cv_glmnet,9000,5000
train,other,9000,9,2,2250,484,CIFAR10,0.656,cv_glmnet,2250,5000
train,other,9000,9,2,4500,485,CIFAR10,0.6388,cv_glmnet,4500,5000
train,other,9000,9,2,9000,486,CIFAR10,0.622,cv_glmnet,9000,5000
train,other,9000,9,3,2250,487,CIFAR10,0.6596,cv_glmnet,2250,5000
train,other,9000,9,3,4500,488,CIFAR10,0.6338,cv_glmnet,4500,5000
train,other,9000,9,3,9000,489,CIFAR10,0.622,cv_glmnet,9000,5000
test,other,45000,10,1,2250,490,CIFAR10,0.65,cv_glmnet,2250,1000
test,other,45000,10,1,4500,491,CIFAR10,0.635,cv_glmnet,4500,1000
test,other,45000,10,1,9000,492,CIFAR10,0.615,cv_glmnet,9000,1000
test,other,45000,10,1,45000,493,CIFAR10,0.579,cv_glmnet,45000,1000
test,other,45000,10,2,2250,494,CIFAR10,0.663,cv_glmnet,2250,1000
test,other,45000,10,2,4500,495,CIFAR10,0.623,cv_glmnet,4500,1000
test,other,45000,10,2,9000,496,CIFAR10,0.598,cv_glmnet,9000,1000
test,other,45000,10,2,45000,497,CIFAR10,0.579,cv_glmnet,45000,1000
test,other,45000,10,3,2250,498,CIFAR10,0.673,cv_glmnet,2250,1000
test,other,45000,10,3,4500,499,CIFAR10,0.638,cv_glmnet,4500,1000
test,other,45000,10,3,9000,500,CIFAR10,0.626,cv_glmnet,9000,1000
test,other,45000,10,3,45000,501,CIFAR10,0.579,cv_glmnet,45000,1000
train,other,9000,10,1,2250,502,CIFAR10,0.665,cv_glmnet,2250,5000
train,other,9000,10,1,4500,503,CIFAR10,0.6454,cv_glmnet,4500,5000
train,other,9000,10,1,9000,504,CIFAR10,0.6294,cv_glmnet,9000,5000
train,other,9000,10,2,2250,505,CIFAR10,0.6688,cv_glmnet,2250,5000
train,other,9000,10,2,4500,506,CIFAR10,0.6432,cv_glmnet,4500,5000
train,other,9000,10,2,9000,507,CIFAR10,0.6282,cv_glmnet,9000,5000
train,other,9000,10,3,2250,508,CIFAR10,0.6722,cv_glmnet,2250,5000
train,other,9000,10,3,4500,509,CIFAR10,0.6438,cv_glmnet,4500,5000
train,other,9000,10,3,9000,510,CIFAR10,0.6272,cv_glmnet,9000,5000
test,same,9000,1,1,2250,511,CIFAR10,0.67,cv_glmnet,2250,1000
test,same,9000,1,1,4500,512,CIFAR10,0.639,cv_glmnet,4500,1000
test,same,9000,1,1,9000,513,CIFAR10,0.625,cv_glmnet,9000,1000
test,same,9000,1,2,2250,514,CIFAR10,0.662,cv_glmnet,2250,1000
test,same,9000,1,2,4500,515,CIFAR10,0.657,cv_glmnet,4500,1000
test,same,9000,1,2,9000,516,CIFAR10,0.625,cv_glmnet,9000,1000
test,same,9000,1,3,2250,517,CIFAR10,0.66,cv_glmnet,2250,1000
test,same,9000,1,3,4500,518,CIFAR10,0.643,cv_glmnet,4500,1000
test,same,9000,1,3,9000,519,CIFAR10,0.626,cv_glmnet,9000,1000
train,same,45000,1,1,2250,520,CIFAR10,0.644,cv_glmnet,2250,5000
train,same,45000,1,1,4500,521,CIFAR10,0.6238,cv_glmnet,4500,5000
train,same,45000,1,1,9000,522,CIFAR10,0.6096,cv_glmnet,9000,5000
train,same,45000,1,1,45000,523,CIFAR10,0.5778,cv_glmnet,45000,5000
train,same,45000,1,2,2250,524,CIFAR10,0.6456,cv_glmnet,2250,5000
train,same,45000,1,2,4500,525,CIFAR10,0.628,cv_glmnet,4500,5000
train,same,45000,1,2,9000,526,CIFAR10,0.6138,cv_glmnet,9000,5000
train,same,45000,1,2,45000,527,CIFAR10,0.5784,cv_glmnet,45000,5000
train,same,45000,1,3,2250,528,CIFAR10,0.6574,cv_glmnet,2250,5000
train,same,45000,1,3,4500,529,CIFAR10,0.6286,cv_glmnet,4500,5000
train,same,45000,1,3,9000,530,CIFAR10,0.6106,cv_glmnet,9000,5000
train,same,45000,1,3,45000,531,CIFAR10,0.5784,cv_glmnet,45000,5000
test,same,9000,2,1,2250,532,CIFAR10,0.664,cv_glmnet,2250,1000
test,same,9000,2,1,4500,533,CIFAR10,0.626,cv_glmnet,4500,1000
test,same,9000,2,1,9000,534,CIFAR10,0.608,cv_glmnet,9000,1000
test,same,9000,2,2,2250,535,CIFAR10,0.652,cv_glmnet,2250,1000
test,same,9000,2,2,4500,536,CIFAR10,0.622,cv_glmnet,4500,1000
test,same,9000,2,2,9000,537,CIFAR10,0.609,cv_glmnet,9000,1000
test,same,9000,2,3,2250,538,CIFAR10,0.656,cv_glmnet,2250,1000
test,same,9000,2,3,4500,539,CIFAR10,0.639,cv_glmnet,4500,1000
test,same,9000,2,3,9000,540,CIFAR10,0.608,cv_glmnet,9000,1000
train,same,45000,2,1,2250,541,CIFAR10,0.6516,cv_glmnet,2250,5000
train,same,45000,2,1,4500,542,CIFAR10,0.6228,cv_glmnet,4500,5000
train,same,45000,2,1,9000,543,CIFAR10,0.6072,cv_glmnet,9000,5000
train,same,45000,2,1,45000,544,CIFAR10,0.5922,cv_glmnet,45000,5000
train,same,45000,2,2,2250,545,CIFAR10,0.6668,cv_glmnet,2250,5000
train,same,45000,2,2,4500,546,CIFAR10,0.6354,cv_glmnet,4500,5000
train,same,45000,2,2,9000,547,CIFAR10,0.6284,cv_glmnet,9000,5000
train,same,45000,2,2,45000,548,CIFAR10,0.5942,cv_glmnet,45000,5000
train,same,45000,2,3,2250,549,CIFAR10,0.6672,cv_glmnet,2250,5000
train,same,45000,2,3,4500,550,CIFAR10,0.6344,cv_glmnet,4500,5000
train,same,45000,2,3,9000,551,CIFAR10,0.6122,cv_glmnet,9000,5000
train,same,45000,2,3,45000,552,CIFAR10,0.5942,cv_glmnet,45000,5000
test,same,9000,3,1,2250,553,CIFAR10,0.663,cv_glmnet,2250,1000
test,same,9000,3,1,4500,554,CIFAR10,0.642,cv_glmnet,4500,1000
test,same,9000,3,1,9000,555,CIFAR10,0.612,cv_glmnet,9000,1000
test,same,9000,3,2,2250,556,CIFAR10,0.642,cv_glmnet,2250,1000
test,same,9000,3,2,4500,557,CIFAR10,0.621,cv_glmnet,4500,1000
test,same,9000,3,2,9000,558,CIFAR10,0.606,cv_glmnet,9000,1000
test,same,9000,3,3,2250,559,CIFAR10,0.649,cv_glmnet,2250,1000
test,same,9000,3,3,4500,560,CIFAR10,0.62,cv_glmnet,4500,1000
test,same,9000,3,3,9000,561,CIFAR10,0.612,cv_glmnet,9000,1000
train,same,45000,3,1,2250,562,CIFAR10,0.6548,cv_glmnet,2250,5000
train,same,45000,3,1,4500,563,CIFAR10,0.636,cv_glmnet,4500,5000
train,same,45000,3,1,9000,564,CIFAR10,0.615,cv_glmnet,9000,5000
train,same,45000,3,1,45000,565,CIFAR10,0.5938,cv_glmnet,45000,5000
train,same,45000,3,2,2250,566,CIFAR10,0.6578,cv_glmnet,2250,5000
train,same,45000,3,2,4500,567,CIFAR10,0.6444,cv_glmnet,4500,5000
train,same,45000,3,2,9000,568,CIFAR10,0.6192,cv_glmnet,9000,5000
train,same,45000,3,2,45000,569,CIFAR10,0.5962,cv_glmnet,45000,5000
train,same,45000,3,3,2250,570,CIFAR10,0.6612,cv_glmnet,2250,5000
train,same,45000,3,3,4500,571,CIFAR10,0.6368,cv_glmnet,4500,5000
train,same,45000,3,3,9000,572,CIFAR10,0.6216,cv_glmnet,9000,5000
train,same,45000,3,3,45000,573,CIFAR10,0.5938,cv_glmnet,45000,5000
test,same,9000,4,1,2250,574,CIFAR10,0.675,cv_glmnet,2250,1000
test,same,9000,4,1,4500,575,CIFAR10,0.65,cv_glmnet,4500,1000
test,same,9000,4,1,9000,576,CIFAR10,0.619,cv_glmnet,9000,1000
test,same,9000,4,2,2250,577,CIFAR10,0.653,cv_glmnet,2250,1000
test,same,9000,4,2,4500,578,CIFAR10,0.66,cv_glmnet,4500,1000
test,same,9000,4,2,9000,579,CIFAR10,0.634,cv_glmnet,9000,1000
test,same,9000,4,3,2250,580,CIFAR10,0.678,cv_glmnet,2250,1000
test,same,9000,4,3,4500,581,CIFAR10,0.643,cv_glmnet,4500,1000
test,same,9000,4,3,9000,582,CIFAR10,0.619,cv_glmnet,9000,1000
train,same,45000,4,1,2250,583,CIFAR10,0.6666,cv_glmnet,2250,5000
train,same,45000,4,1,4500,584,CIFAR10,0.642,cv_glmnet,4500,5000
train,same,45000,4,1,9000,585,CIFAR10,0.622,cv_glmnet,9000,5000
train,same,45000,4,1,45000,586,CIFAR10,0.5886,cv_glmnet,45000,5000
train,same,45000,4,2,2250,587,CIFAR10,0.671,cv_glmnet,2250,5000
train,same,45000,4,2,4500,588,CIFAR10,0.6276,cv_glmnet,4500,5000
train,same,45000,4,2,9000,589,CIFAR10,0.6126,cv_glmnet,9000,5000
train,same,45000,4,2,45000,590,CIFAR10,0.5882,cv_glmnet,45000,5000
train,same,45000,4,3,2250,591,CIFAR10,0.6556,cv_glmnet,2250,5000
train,same,45000,4,3,4500,592,CIFAR10,0.6352,cv_glmnet,4500,5000
train,same,45000,4,3,9000,593,CIFAR10,0.6164,cv_glmnet,9000,5000
train,same,45000,4,3,45000,594,CIFAR10,0.5882,cv_glmnet,45000,5000
test,same,9000,5,1,2250,595,CIFAR10,0.654,cv_glmnet,2250,1000
test,same,9000,5,1,4500,596,CIFAR10,0.627,cv_glmnet,4500,1000
test,same,9000,5,1,9000,597,CIFAR10,0.602,cv_glmnet,9000,1000
test,same,9000,5,2,2250,598,CIFAR10,0.657,cv_glmnet,2250,1000
test,same,9000,5,2,4500,599,CIFAR10,0.647,cv_glmnet,4500,1000
test,same,9000,5,2,9000,600,CIFAR10,0.604,cv_glmnet,9000,1000
test,same,9000,5,3,2250,601,CIFAR10,0.652,cv_glmnet,2250,1000
test,same,9000,5,3,4500,602,CIFAR10,0.629,cv_glmnet,4500,1000
test,same,9000,5,3,9000,603,CIFAR10,0.604,cv_glmnet,9000,1000
train,same,45000,5,1,2250,604,CIFAR10,0.6626,cv_glmnet,2250,5000
train,same,45000,5,1,4500,605,CIFAR10,0.6424,cv_glmnet,4500,5000
train,same,45000,5,1,9000,606,CIFAR10,0.6192,cv_glmnet,9000,5000
train,same,45000,5,1,45000,607,CIFAR10,0.5892,cv_glmnet,45000,5000
train,same,45000,5,2,2250,608,CIFAR10,0.6574,cv_glmnet,2250,5000
train,same,45000,5,2,4500,609,CIFAR10,0.6344,cv_glmnet,4500,5000
train,same,45000,5,2,9000,610,CIFAR10,0.6146,cv_glmnet,9000,5000
train,same,45000,5,2,45000,611,CIFAR10,0.5888,cv_glmnet,45000,5000
train,same,45000,5,3,2250,612,CIFAR10,0.6546,cv_glmnet,2250,5000
train,same,45000,5,3,4500,613,CIFAR10,0.633,cv_glmnet,4500,5000
train,same,45000,5,3,9000,614,CIFAR10,0.61,cv_glmnet,9000,5000
train,same,45000,5,3,45000,615,CIFAR10,0.5892,cv_glmnet,45000,5000
test,same,9000,6,1,2250,616,CIFAR10,0.671,cv_glmnet,2250,1000
test,same,9000,6,1,4500,617,CIFAR10,0.648,cv_glmnet,4500,1000
test,same,9000,6,1,9000,618,CIFAR10,0.633,cv_glmnet,9000,1000
test,same,9000,6,2,2250,619,CIFAR10,0.659,cv_glmnet,2250,1000
test,same,9000,6,2,4500,620,CIFAR10,0.645,cv_glmnet,4500,1000
test,same,9000,6,2,9000,621,CIFAR10,0.633,cv_glmnet,9000,1000
test,same,9000,6,3,2250,622,CIFAR10,0.678,cv_glmnet,2250,1000
test,same,9000,6,3,4500,623,CIFAR10,0.664,cv_glmnet,4500,1000
test,same,9000,6,3,9000,624,CIFAR10,0.639,cv_glmnet,9000,1000
train,same,45000,6,1,2250,625,CIFAR10,0.6622,cv_glmnet,2250,5000
train,same,45000,6,1,4500,626,CIFAR10,0.6372,cv_glmnet,4500,5000
train,same,45000,6,1,9000,627,CIFAR10,0.6178,cv_glmnet,9000,5000
train,same,45000,6,1,45000,628,CIFAR10,0.5952,cv_glmnet,45000,5000
train,same,45000,6,2,2250,629,CIFAR10,0.6598,cv_glmnet,2250,5000
train,same,45000,6,2,4500,630,CIFAR10,0.6464,cv_glmnet,4500,5000
train,same,45000,6,2,9000,631,CIFAR10,0.6176,cv_glmnet,9000,5000
train,same,45000,6,2,45000,632,CIFAR10,0.5952,cv_glmnet,45000,5000
train,same,45000,6,3,2250,633,CIFAR10,0.6662,cv_glmnet,2250,5000
train,same,45000,6,3,4500,634,CIFAR10,0.6446,cv_glmnet,4500,5000
train,same,45000,6,3,9000,635,CIFAR10,0.6166,cv_glmnet,9000,5000
train,same,45000,6,3,45000,636,CIFAR10,0.5948,cv_glmnet,45000,5000
test,same,9000,7,1,2250,637,CIFAR10,0.645,cv_glmnet,2250,1000
test,same,9000,7,1,4500,638,CIFAR10,0.614,cv_glmnet,4500,1000
test,same,9000,7,1,9000,639,CIFAR10,0.599,cv_glmnet,9000,1000
test,same,9000,7,2,2250,640,CIFAR10,0.628,cv_glmnet,2250,1000
test,same,9000,7,2,4500,641,CIFAR10,0.603,cv_glmnet,4500,1000
test,same,9000,7,2,9000,642,CIFAR10,0.599,cv_glmnet,9000,1000
test,same,9000,7,3,2250,643,CIFAR10,0.634,cv_glmnet,2250,1000
test,same,9000,7,3,4500,644,CIFAR10,0.611,cv_glmnet,4500,1000
test,same,9000,7,3,9000,645,CIFAR10,0.599,cv_glmnet,9000,1000
train,same,45000,7,1,2250,646,CIFAR10,0.661,cv_glmnet,2250,5000
train,same,45000,7,1,4500,647,CIFAR10,0.6376,cv_glmnet,4500,5000
train,same,45000,7,1,9000,648,CIFAR10,0.616,cv_glmnet,9000,5000
train,same,45000,7,1,45000,649,CIFAR10,0.5816,cv_glmnet,45000,5000
train,same,45000,7,2,2250,650,CIFAR10,0.653,cv_glmnet,2250,5000
train,same,45000,7,2,4500,651,CIFAR10,0.6374,cv_glmnet,4500,5000
train,same,45000,7,2,9000,652,CIFAR10,0.614,cv_glmnet,9000,5000
train,same,45000,7,2,45000,653,CIFAR10,0.5794,cv_glmnet,45000,5000
train,same,45000,7,3,2250,654,CIFAR10,0.6634,cv_glmnet,2250,5000
train,same,45000,7,3,4500,655,CIFAR10,0.6302,cv_glmnet,4500,5000
train,same,45000,7,3,9000,656,CIFAR10,0.6058,cv_glmnet,9000,5000
train,same,45000,7,3,45000,657,CIFAR10,0.5794,cv_glmnet,45000,5000
test,same,9000,8,1,2250,658,CIFAR10,0.645,cv_glmnet,2250,1000
test,same,9000,8,1,4500,659,CIFAR10,0.64,cv_glmnet,4500,1000
test,same,9000,8,1,9000,660,CIFAR10,0.628,cv_glmnet,9000,1000
test,same,9000,8,2,2250,661,CIFAR10,0.66,cv_glmnet,2250,1000
test,same,9000,8,2,4500,662,CIFAR10,0.617,cv_glmnet,4500,1000
test,same,9000,8,2,9000,663,CIFAR10,0.629,cv_glmnet,9000,1000
test,same,9000,8,3,2250,664,CIFAR10,0.646,cv_glmnet,2250,1000
test,same,9000,8,3,4500,665,CIFAR10,0.626,cv_glmnet,4500,1000
test,same,9000,8,3,9000,666,CIFAR10,0.628,cv_glmnet,9000,1000
train,same,45000,8,1,2250,667,CIFAR10,0.6506,cv_glmnet,2250,5000
train,same,45000,8,1,4500,668,CIFAR10,0.6244,cv_glmnet,4500,5000
train,same,45000,8,1,9000,669,CIFAR10,0.6108,cv_glmnet,9000,5000
train,same,45000,8,1,45000,670,CIFAR10,0.5868,cv_glmnet,45000,5000
train,same,45000,8,2,2250,671,CIFAR10,0.6532,cv_glmnet,2250,5000
