train.groups,test.fold,test.group,region3,iteration,uhash,nr,task_id,learner_id,resampling_id,classif.auc,classif.ce,algorithm,percent.error,data.name
same,6,train,train,52,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.0785130855142524,cv_glmnet,7.85130855142524,QMNIST
same,7,test,test,53,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.0795265088362788,cv_glmnet,7.95265088362788,QMNIST
same,7,train,train,54,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.0933488914819137,cv_glmnet,9.33488914819137,QMNIST
same,8,test,test,55,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.0717025179256295,cv_glmnet,7.17025179256295,QMNIST
same,8,train,train,56,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.0941823637272879,cv_glmnet,9.41823637272879,QMNIST
same,9,test,test,57,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.0767050191762548,cv_glmnet,7.67050191762548,QMNIST
same,9,train,train,58,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.087210271802568,cv_glmnet,8.7210271802568,QMNIST
same,10,test,test,59,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.0783725195931299,cv_glmnet,7.83725195931299,QMNIST
same,10,train,train,60,d1d08409-1994-4dd8-9a84-34c50193d5ae,23,QMNIST,classif.cv_glmnet,same_other_cv,,0.0783855903935957,cv_glmnet,7.83855903935957,QMNIST
all,1,test,test,1,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886761032472939,featureless,88.6761032472939,QMNIST
all,1,train,train,2,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887612387612388,featureless,88.7612387612388,QMNIST
all,2,test,test,3,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886889888389139,featureless,88.6889888389139,QMNIST
all,2,train,train,4,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887556221889055,featureless,88.7556221889056,QMNIST
all,3,test,test,5,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886871042985671,featureless,88.6871042985672,QMNIST
all,3,train,train,6,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887685385769039,featureless,88.7685385769039,QMNIST
all,4,test,test,7,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886871042985671,featureless,88.6871042985672,QMNIST
all,4,train,train,8,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887666666666667,featureless,88.7666666666667,QMNIST
all,5,test,test,9,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886833333333333,featureless,88.6833333333333,QMNIST
all,5,train,train,10,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887666666666667,featureless,88.7666666666667,QMNIST
all,6,test,test,11,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88681446907818,featureless,88.681446907818,QMNIST
all,6,train,train,12,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
all,7,test,test,13,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886795598532844,featureless,88.6795598532844,QMNIST
all,7,train,train,14,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
all,8,test,test,15,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
all,8,train,train,16,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
all,9,test,test,17,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
all,9,train,train,18,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887610471902618,featureless,88.7610471902618,QMNIST
all,10,test,test,19,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
all,10,train,train,20,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887591727818546,featureless,88.7591727818546,QMNIST
other,1,test,test,21,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886761032472939,featureless,88.6761032472939,QMNIST
other,1,train,train,22,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887612387612388,featureless,88.7612387612388,QMNIST
other,2,test,test,23,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886889888389139,featureless,88.6889888389139,QMNIST
other,2,train,train,24,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887556221889055,featureless,88.7556221889056,QMNIST
other,3,test,test,25,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886871042985671,featureless,88.6871042985672,QMNIST
other,3,train,train,26,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887685385769039,featureless,88.7685385769039,QMNIST
other,4,test,test,27,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886871042985671,featureless,88.6871042985672,QMNIST
other,4,train,train,28,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887666666666667,featureless,88.7666666666667,QMNIST
other,5,test,test,29,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886833333333333,featureless,88.6833333333333,QMNIST
other,5,train,train,30,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887666666666667,featureless,88.7666666666667,QMNIST
other,6,test,test,31,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88681446907818,featureless,88.681446907818,QMNIST
other,6,train,train,32,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
other,7,test,test,33,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886795598532844,featureless,88.6795598532844,QMNIST
other,7,train,train,34,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
other,8,test,test,35,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
other,8,train,train,36,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
other,9,test,test,37,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
other,9,train,train,38,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887610471902618,featureless,88.7610471902618,QMNIST
other,10,test,test,39,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
other,10,train,train,40,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887591727818546,featureless,88.7591727818546,QMNIST
same,1,test,test,41,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886761032472939,featureless,88.6761032472939,QMNIST
same,1,train,train,42,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887612387612388,featureless,88.7612387612388,QMNIST
same,2,test,test,43,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886889888389139,featureless,88.6889888389139,QMNIST
same,2,train,train,44,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887556221889055,featureless,88.7556221889056,QMNIST
same,3,test,test,45,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886871042985671,featureless,88.6871042985672,QMNIST
same,3,train,train,46,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887685385769039,featureless,88.7685385769039,QMNIST
same,4,test,test,47,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886871042985671,featureless,88.6871042985672,QMNIST
same,4,train,train,48,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887666666666667,featureless,88.7666666666667,QMNIST
same,5,test,test,49,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886833333333333,featureless,88.6833333333333,QMNIST
same,5,train,train,50,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887666666666667,featureless,88.7666666666667,QMNIST
same,6,test,test,51,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88681446907818,featureless,88.681446907818,QMNIST
same,6,train,train,52,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
same,7,test,test,53,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.886795598532844,featureless,88.6795598532844,QMNIST
same,7,train,train,54,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
same,8,test,test,55,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
same,8,train,train,56,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887647941323554,featureless,88.7647941323554,QMNIST
same,9,test,test,57,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
same,9,train,train,58,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887610471902618,featureless,88.7610471902618,QMNIST
same,10,test,test,59,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.88677672169418,featureless,88.6776721694181,QMNIST
same,10,train,train,60,50d58a43-d52c-42e9-90bf-41736284d21a,24,QMNIST,classif.featureless,same_other_cv,,0.887591727818546,featureless,88.7591727818546,QMNIST
all,1,test,test,1,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.953859649122807,0.109677419354839,cv_glmnet,10.9677419354839,spam
all,1,train,train,2,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.972396987151086,0.0749185667752443,cv_glmnet,7.49185667752443,spam
all,2,test,test,3,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.964184397163121,0.0714285714285714,cv_glmnet,7.14285714285714,spam
all,2,train,train,4,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.971953921134249,0.0684039087947883,cv_glmnet,6.84039087947883,spam
all,3,test,test,5,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.965070921985815,0.0714285714285714,cv_glmnet,7.14285714285714,spam
all,3,train,train,6,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.957598582188746,0.0944625407166124,cv_glmnet,9.44625407166124,spam
all,4,test,test,7,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.968528368794326,0.11038961038961,cv_glmnet,11.038961038961,spam
all,4,train,train,8,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.977891005759858,0.0814332247557003,cv_glmnet,8.14332247557003,spam
all,5,test,test,9,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.968439716312057,0.0714285714285714,cv_glmnet,7.14285714285714,spam
all,5,train,train,10,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.988480283562251,0.0456026058631922,cv_glmnet,4.56026058631922,spam
all,6,test,test,11,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.967363865849261,0.0522875816993464,cv_glmnet,5.22875816993464,spam
all,6,train,train,12,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.97997341603899,0.0716612377850163,cv_glmnet,7.16612377850163,spam
all,7,test,test,13,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.941399206635413,0.111111111111111,cv_glmnet,11.1111111111111,spam
all,7,train,train,14,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.970491803278689,0.0749185667752443,cv_glmnet,7.49185667752443,spam
all,8,test,test,15,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.950775333573747,0.0915032679738562,cv_glmnet,9.15032679738562,spam
all,8,train,train,16,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.981379187455453,0.0686274509803922,cv_glmnet,6.86274509803922,spam
all,9,test,test,17,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.983591777857916,0.0326797385620915,cv_glmnet,3.26797385620915,spam
all,9,train,train,18,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.953332734459217,0.114754098360656,cv_glmnet,11.4754098360656,spam
all,10,test,test,19,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.979264334655608,0.0588235294117647,cv_glmnet,5.88235294117647,spam
all,10,train,train,20,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.957330219187927,0.0983606557377049,cv_glmnet,9.83606557377049,spam
other,1,test,test,21,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.979473684210526,0.0709677419354839,cv_glmnet,7.09677419354839,spam
other,1,train,train,22,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.963757199822773,0.0879478827361564,cv_glmnet,8.79478827361564,spam
other,2,test,test,23,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.961879432624113,0.11038961038961,cv_glmnet,11.038961038961,spam
other,2,train,train,24,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.971156402303943,0.0781758957654723,cv_glmnet,7.81758957654723,spam
other,3,test,test,25,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.95531914893617,0.0649350649350649,cv_glmnet,6.49350649350649,spam
other,3,train,train,26,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.960965883916704,0.0846905537459283,cv_glmnet,8.46905537459283,spam
other,4,test,test,27,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.964804964539007,0.11038961038961,cv_glmnet,11.038961038961,spam
other,4,train,train,28,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.977447939743022,0.0781758957654723,cv_glmnet,7.81758957654723,spam
other,5,test,test,29,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.966666666666667,0.0714285714285714,cv_glmnet,7.14285714285714,spam
other,5,train,train,30,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.988923349579087,0.0521172638436482,cv_glmnet,5.21172638436482,spam
other,6,test,test,31,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.966282005048684,0.0588235294117647,cv_glmnet,5.88235294117647,spam
other,6,train,train,32,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.978334071776695,0.0684039087947883,cv_glmnet,6.84039087947883,spam
other,7,test,test,33,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.939415795167688,0.137254901960784,cv_glmnet,13.7254901960784,spam
other,7,train,train,34,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.970536109880372,0.0716612377850163,cv_glmnet,7.16612377850163,spam
other,8,test,test,35,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.94230075730256,0.0980392156862745,cv_glmnet,9.80392156862745,spam
other,8,train,train,36,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.977280826799715,0.0816993464052288,cv_glmnet,8.16993464052288,spam
other,9,test,test,37,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.982870537324198,0.0326797385620915,cv_glmnet,3.26797385620915,spam
other,9,train,train,38,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.944753862738052,0.134426229508197,cv_glmnet,13.4426229508197,spam
other,10,test,test,39,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.974395961053011,0.065359477124183,cv_glmnet,6.5359477124183,spam
other,10,train,train,40,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.947853036291771,0.111475409836066,cv_glmnet,11.1475409836066,spam
same,1,test,test,41,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.928070175438597,0.116129032258065,cv_glmnet,11.6129032258065,spam
same,1,train,train,42,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.971067789100576,0.0781758957654723,cv_glmnet,7.81758957654723,spam
same,2,test,test,43,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.950177304964539,0.0909090909090909,cv_glmnet,9.09090909090909,spam
same,2,train,train,44,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.971776694727514,0.0716612377850163,cv_glmnet,7.16612377850163,spam
same,3,test,test,45,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.968085106382979,0.103896103896104,cv_glmnet,10.3896103896104,spam
same,3,train,train,46,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.954142667257421,0.107491856677524,cv_glmnet,10.7491856677524,spam
same,4,test,test,47,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.971719858156028,0.0974025974025974,cv_glmnet,9.74025974025974,spam
same,4,train,train,48,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.9720868409393,0.0879478827361564,cv_glmnet,8.79478827361564,spam
same,5,test,test,49,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.972340425531915,0.0909090909090909,cv_glmnet,9.09090909090909,spam
same,5,train,train,50,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.984404076207355,0.0716612377850163,cv_glmnet,7.16612377850163,spam
same,6,test,test,51,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.966462315182113,0.0784313725490196,cv_glmnet,7.84313725490196,spam
same,6,train,train,52,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.980815241470979,0.0749185667752443,cv_glmnet,7.49185667752443,spam
same,7,test,test,53,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.938153624233682,0.117647058823529,cv_glmnet,11.7647058823529,spam
same,7,train,train,54,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.967523260965884,0.0749185667752443,cv_glmnet,7.49185667752443,spam
same,8,test,test,55,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.958348359177786,0.0980392156862745,cv_glmnet,9.80392156862745,spam
same,8,train,train,56,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.982270135424091,0.0751633986928105,cv_glmnet,7.51633986928105,spam
same,9,test,test,57,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.980346195456185,0.0588235294117647,cv_glmnet,5.88235294117647,spam
same,9,train,train,58,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.954186130075458,0.104918032786885,cv_glmnet,10.4918032786885,spam
same,10,test,test,59,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.970429138117562,0.0718954248366013,cv_glmnet,7.18954248366013,spam
same,10,train,train,60,f7a982cd-e7fa-448f-8800-8d8d2e0e02b0,25,spam,classif.cv_glmnet,same_other_cv,0.955174272367948,0.0983606557377049,cv_glmnet,9.83606557377049,spam
all,1,test,test,1,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.387096774193548,featureless,38.7096774193548,spam
all,1,train,train,2,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
all,2,test,test,3,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38961038961039,featureless,38.961038961039,spam
all,2,train,train,4,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
all,3,test,test,5,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38961038961039,featureless,38.961038961039,spam
all,3,train,train,6,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
all,4,test,test,7,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38961038961039,featureless,38.961038961039,spam
all,4,train,train,8,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
all,5,test,test,9,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38961038961039,featureless,38.961038961039,spam
all,5,train,train,10,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
all,6,test,test,11,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38562091503268,featureless,38.562091503268,spam
all,6,train,train,12,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
all,7,test,test,13,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38562091503268,featureless,38.562091503268,spam
all,7,train,train,14,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
all,8,test,test,15,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38562091503268,featureless,38.562091503268,spam
all,8,train,train,16,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.398692810457516,featureless,39.8692810457516,spam
all,9,test,test,17,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38562091503268,featureless,38.562091503268,spam
all,9,train,train,18,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.39672131147541,featureless,39.672131147541,spam
all,10,test,test,19,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38562091503268,featureless,38.562091503268,spam
all,10,train,train,20,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.39672131147541,featureless,39.672131147541,spam
other,1,test,test,21,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.387096774193548,featureless,38.7096774193548,spam
other,1,train,train,22,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
other,2,test,test,23,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38961038961039,featureless,38.961038961039,spam
other,2,train,train,24,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.397394136807818,featureless,39.7394136807818,spam
other,3,test,test,25,2103c787-f789-4f47-9fbf-9a7c12d004bf,26,spam,classif.featureless,same_other_cv,0.5,0.38961038961039,featureless,38.961038961039,spam
