train.groups,test.fold,test.group,predefined.set,iteration,uhash,nr,task_id,learner_id,resampling_id,classif.ce,algorithm,percent.error,data.name
same,7,train,train,54,8a63425a-1bf5-4ade-9703-997df351be19,33,waveform,classif.cv_glmnet,same_other_cv,0.206896551724138,cv_glmnet,20.6896551724138,waveform
same,8,test,test,55,8a63425a-1bf5-4ade-9703-997df351be19,33,waveform,classif.cv_glmnet,same_other_cv,0.142857142857143,cv_glmnet,14.2857142857143,waveform
same,8,train,train,56,8a63425a-1bf5-4ade-9703-997df351be19,33,waveform,classif.cv_glmnet,same_other_cv,0.137931034482759,cv_glmnet,13.7931034482759,waveform
same,9,test,test,57,8a63425a-1bf5-4ade-9703-997df351be19,33,waveform,classif.cv_glmnet,same_other_cv,0.183673469387755,cv_glmnet,18.3673469387755,waveform
same,9,train,train,58,8a63425a-1bf5-4ade-9703-997df351be19,33,waveform,classif.cv_glmnet,same_other_cv,0.206896551724138,cv_glmnet,20.6896551724138,waveform
same,10,test,test,59,8a63425a-1bf5-4ade-9703-997df351be19,33,waveform,classif.cv_glmnet,same_other_cv,0.122448979591837,cv_glmnet,12.2448979591837,waveform
same,10,train,train,60,8a63425a-1bf5-4ade-9703-997df351be19,33,waveform,classif.cv_glmnet,same_other_cv,0.103448275862069,cv_glmnet,10.3448275862069,waveform
all,1,test,test,1,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.307692307692308,rpart,30.7692307692308,waveform
all,1,train,train,2,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.161290322580645,rpart,16.1290322580645,waveform
all,2,test,test,3,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.173076923076923,rpart,17.3076923076923,waveform
all,2,train,train,4,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.129032258064516,rpart,12.9032258064516,waveform
all,3,test,test,5,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.352941176470588,rpart,35.2941176470588,waveform
all,3,train,train,6,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.193548387096774,rpart,19.3548387096774,waveform
all,4,test,test,7,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.28,rpart,28,waveform
all,4,train,train,8,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.258064516129032,rpart,25.8064516129032,waveform
all,5,test,test,9,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.24,rpart,24,waveform
all,5,train,train,10,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.266666666666667,rpart,26.6666666666667,waveform
all,6,test,test,11,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.326530612244898,rpart,32.6530612244898,waveform
all,6,train,train,12,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.266666666666667,rpart,26.6666666666667,waveform
all,7,test,test,13,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.346938775510204,rpart,34.6938775510204,waveform
all,7,train,train,14,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.241379310344828,rpart,24.1379310344828,waveform
all,8,test,test,15,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.26530612244898,rpart,26.530612244898,waveform
all,8,train,train,16,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.241379310344828,rpart,24.1379310344828,waveform
all,9,test,test,17,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.306122448979592,rpart,30.6122448979592,waveform
all,9,train,train,18,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.172413793103448,rpart,17.2413793103448,waveform
all,10,test,test,19,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.204081632653061,rpart,20.4081632653061,waveform
all,10,train,train,20,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.137931034482759,rpart,13.7931034482759,waveform
other,1,test,test,21,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.326923076923077,rpart,32.6923076923077,waveform
other,1,train,train,22,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.258064516129032,rpart,25.8064516129032,waveform
other,2,test,test,23,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.230769230769231,rpart,23.0769230769231,waveform
other,2,train,train,24,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.258064516129032,rpart,25.8064516129032,waveform
other,3,test,test,25,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.313725490196078,rpart,31.3725490196078,waveform
other,3,train,train,26,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.354838709677419,rpart,35.4838709677419,waveform
other,4,test,test,27,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.28,rpart,28,waveform
other,4,train,train,28,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.290322580645161,rpart,29.0322580645161,waveform
other,5,test,test,29,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.24,rpart,24,waveform
other,5,train,train,30,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.3,rpart,30,waveform
other,6,test,test,31,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.326530612244898,rpart,32.6530612244898,waveform
other,6,train,train,32,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.366666666666667,rpart,36.6666666666667,waveform
other,7,test,test,33,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.285714285714286,rpart,28.5714285714286,waveform
other,7,train,train,34,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.275862068965517,rpart,27.5862068965517,waveform
other,8,test,test,35,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.224489795918367,rpart,22.4489795918367,waveform
other,8,train,train,36,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.172413793103448,rpart,17.2413793103448,waveform
other,9,test,test,37,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.387755102040816,rpart,38.7755102040816,waveform
other,9,train,train,38,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.241379310344828,rpart,24.1379310344828,waveform
other,10,test,test,39,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.244897959183673,rpart,24.4897959183673,waveform
other,10,train,train,40,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.241379310344828,rpart,24.1379310344828,waveform
same,1,test,test,41,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.269230769230769,rpart,26.9230769230769,waveform
same,1,train,train,42,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.225806451612903,rpart,22.5806451612903,waveform
same,2,test,test,43,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.25,rpart,25,waveform
same,2,train,train,44,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.258064516129032,rpart,25.8064516129032,waveform
same,3,test,test,45,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.313725490196078,rpart,31.3725490196078,waveform
same,3,train,train,46,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.354838709677419,rpart,35.4838709677419,waveform
same,4,test,test,47,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.36,rpart,36,waveform
same,4,train,train,48,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.32258064516129,rpart,32.258064516129,waveform
same,5,test,test,49,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.24,rpart,24,waveform
same,5,train,train,50,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.366666666666667,rpart,36.6666666666667,waveform
same,6,test,test,51,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.36734693877551,rpart,36.734693877551,waveform
same,6,train,train,52,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.333333333333333,rpart,33.3333333333333,waveform
same,7,test,test,53,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.387755102040816,rpart,38.7755102040816,waveform
same,7,train,train,54,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.379310344827586,rpart,37.9310344827586,waveform
same,8,test,test,55,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.306122448979592,rpart,30.6122448979592,waveform
same,8,train,train,56,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.310344827586207,rpart,31.0344827586207,waveform
same,9,test,test,57,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.346938775510204,rpart,34.6938775510204,waveform
same,9,train,train,58,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.310344827586207,rpart,31.0344827586207,waveform
same,10,test,test,59,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.204081632653061,rpart,20.4081632653061,waveform
same,10,train,train,60,b0b5a1ab-23d7-4422-b0a9-1a283efc46f9,34,waveform,classif.rpart,same_other_cv,0.310344827586207,rpart,31.0344827586207,waveform
all,1,test,test,1,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653846153846154,featureless,65.3846153846154,waveform
all,1,train,train,2,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.67741935483871,featureless,67.741935483871,waveform
all,2,test,test,3,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653846153846154,featureless,65.3846153846154,waveform
all,2,train,train,4,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.67741935483871,featureless,67.741935483871,waveform
all,3,test,test,5,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.647058823529412,featureless,64.7058823529412,waveform
all,3,train,train,6,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.67741935483871,featureless,67.741935483871,waveform
all,4,test,test,7,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.66,featureless,66,waveform
all,4,train,train,8,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.67741935483871,featureless,67.741935483871,waveform
all,5,test,test,9,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.66,featureless,66,waveform
all,5,train,train,10,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.666666666666667,featureless,66.6666666666667,waveform
all,6,test,test,11,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
all,6,train,train,12,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.666666666666667,featureless,66.6666666666667,waveform
all,7,test,test,13,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
all,7,train,train,14,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.655172413793103,featureless,65.5172413793104,waveform
all,8,test,test,15,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
all,8,train,train,16,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.655172413793103,featureless,65.5172413793104,waveform
all,9,test,test,17,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
all,9,train,train,18,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.655172413793103,featureless,65.5172413793104,waveform
all,10,test,test,19,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
all,10,train,train,20,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.655172413793103,featureless,65.5172413793104,waveform
other,1,test,test,21,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.692307692307692,featureless,69.2307692307692,waveform
other,1,train,train,22,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.67741935483871,featureless,67.741935483871,waveform
other,2,test,test,23,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.692307692307692,featureless,69.2307692307692,waveform
other,2,train,train,24,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.67741935483871,featureless,67.741935483871,waveform
other,3,test,test,25,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.705882352941177,featureless,70.5882352941177,waveform
other,3,train,train,26,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.67741935483871,featureless,67.741935483871,waveform
other,4,test,test,27,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.7,featureless,70,waveform
other,4,train,train,28,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.67741935483871,featureless,67.741935483871,waveform
other,5,test,test,29,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.7,featureless,70,waveform
other,5,train,train,30,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.7,featureless,70,waveform
other,6,test,test,31,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.693877551020408,featureless,69.3877551020408,waveform
other,6,train,train,32,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.7,featureless,70,waveform
other,7,test,test,33,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.693877551020408,featureless,69.3877551020408,waveform
other,7,train,train,34,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.689655172413793,featureless,68.9655172413793,waveform
other,8,test,test,35,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.693877551020408,featureless,69.3877551020408,waveform
other,8,train,train,36,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.689655172413793,featureless,68.9655172413793,waveform
other,9,test,test,37,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.693877551020408,featureless,69.3877551020408,waveform
other,9,train,train,38,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.689655172413793,featureless,68.9655172413793,waveform
other,10,test,test,39,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.693877551020408,featureless,69.3877551020408,waveform
other,10,train,train,40,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.689655172413793,featureless,68.9655172413793,waveform
same,1,test,test,41,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653846153846154,featureless,65.3846153846154,waveform
same,1,train,train,42,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.645161290322581,featureless,64.5161290322581,waveform
same,2,test,test,43,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653846153846154,featureless,65.3846153846154,waveform
same,2,train,train,44,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.645161290322581,featureless,64.5161290322581,waveform
same,3,test,test,45,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.647058823529412,featureless,64.7058823529412,waveform
same,3,train,train,46,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.645161290322581,featureless,64.5161290322581,waveform
same,4,test,test,47,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.64,featureless,64,waveform
same,4,train,train,48,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.645161290322581,featureless,64.5161290322581,waveform
same,5,test,test,49,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.64,featureless,64,waveform
same,5,train,train,50,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.633333333333333,featureless,63.3333333333333,waveform
same,6,test,test,51,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
same,6,train,train,52,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.633333333333333,featureless,63.3333333333333,waveform
same,7,test,test,53,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
same,7,train,train,54,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.655172413793103,featureless,65.5172413793104,waveform
same,8,test,test,55,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
same,8,train,train,56,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.655172413793103,featureless,65.5172413793104,waveform
same,9,test,test,57,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
same,9,train,train,58,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.655172413793103,featureless,65.5172413793104,waveform
same,10,test,test,59,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.653061224489796,featureless,65.3061224489796,waveform
same,10,train,train,60,ca09d83c-0324-4826-a107-0dfb9c8dea16,35,waveform,classif.featureless,same_other_cv,0.655172413793103,featureless,65.5172413793104,waveform
all,1,test,test,1,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.12807881773399,cv_glmnet,12.807881773399,zipUSPS
all,1,train,train,2,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0476190476190476,cv_glmnet,4.76190476190476,zipUSPS
all,2,test,test,3,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0640394088669951,cv_glmnet,6.40394088669951,zipUSPS
all,2,train,train,4,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0367847411444142,cv_glmnet,3.67847411444142,zipUSPS
all,3,test,test,5,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0886699507389163,cv_glmnet,8.86699507389163,zipUSPS
all,3,train,train,6,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.064207650273224,cv_glmnet,6.4207650273224,zipUSPS
all,4,test,test,7,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0591133004926108,cv_glmnet,5.91133004926108,zipUSPS
all,4,train,train,8,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0683060109289618,cv_glmnet,6.83060109289618,zipUSPS
all,5,test,test,9,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0742574257425743,cv_glmnet,7.42574257425743,zipUSPS
all,5,train,train,10,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0493827160493827,cv_glmnet,4.93827160493827,zipUSPS
all,6,test,test,11,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0693069306930693,cv_glmnet,6.93069306930693,zipUSPS
all,6,train,train,12,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0398899587345254,cv_glmnet,3.98899587345254,zipUSPS
all,7,test,test,13,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.13,cv_glmnet,13,zipUSPS
all,7,train,train,14,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0495867768595041,cv_glmnet,4.95867768595041,zipUSPS
all,8,test,test,15,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0707070707070707,cv_glmnet,7.07070707070707,zipUSPS
all,8,train,train,16,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0523415977961433,cv_glmnet,5.23415977961433,zipUSPS
all,9,test,test,17,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0964467005076142,cv_glmnet,9.64467005076142,zipUSPS
all,9,train,train,18,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0482758620689655,cv_glmnet,4.82758620689655,zipUSPS
all,10,test,test,19,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0969387755102041,cv_glmnet,9.69387755102041,zipUSPS
all,10,train,train,20,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0455172413793104,cv_glmnet,4.55172413793104,zipUSPS
other,1,test,test,21,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.123152709359606,cv_glmnet,12.3152709359606,zipUSPS
other,1,train,train,22,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0829931972789116,cv_glmnet,8.29931972789116,zipUSPS
other,2,test,test,23,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0591133004926108,cv_glmnet,5.91133004926108,zipUSPS
other,2,train,train,24,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0776566757493188,cv_glmnet,7.76566757493188,zipUSPS
other,3,test,test,25,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0935960591133005,cv_glmnet,9.35960591133005,zipUSPS
other,3,train,train,26,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.092896174863388,cv_glmnet,9.2896174863388,zipUSPS
other,4,test,test,27,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0689655172413793,cv_glmnet,6.89655172413793,zipUSPS
other,4,train,train,28,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0915300546448088,cv_glmnet,9.15300546448088,zipUSPS
other,5,test,test,29,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0742574257425743,cv_glmnet,7.42574257425743,zipUSPS
other,5,train,train,30,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0685871056241427,cv_glmnet,6.85871056241427,zipUSPS
other,6,test,test,31,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0792079207920792,cv_glmnet,7.92079207920792,zipUSPS
other,6,train,train,32,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0715268225584594,cv_glmnet,7.15268225584594,zipUSPS
other,7,test,test,33,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.13,cv_glmnet,13,zipUSPS
other,7,train,train,34,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0730027548209366,cv_glmnet,7.30027548209366,zipUSPS
other,8,test,test,35,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0757575757575758,cv_glmnet,7.57575757575758,zipUSPS
other,8,train,train,36,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0909090909090909,cv_glmnet,9.09090909090909,zipUSPS
other,9,test,test,37,af6e11cf-900d-4312-b6e4-5e733d7a6461,36,zipUSPS,classif.cv_glmnet,same_other_cv,0.0913705583756345,cv_glmnet,9.13705583756345,zipUSPS
