grid_job_i,task.i,learner.i,resampling.i,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups,iteration,Train_subsets,start.time,end.time,process,classif.acc
67,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,7,1,7200,81,other,2026-02-24T18:38:07.810606Z,2026-02-24T21:04:07.832994Z,21,0.336
68,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,8,1,7200,84,other,2026-02-24T18:38:07.810728Z,2026-02-24T21:49:44.414363Z,17,0.378
69,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,9,1,7200,87,other,2026-02-24T18:38:07.810737Z,2026-02-24T21:48:39.342095Z,18,0.392
7,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,4,1,11700,21,all,2026-02-24T18:26:11.144363Z,2026-02-24T23:57:04.662642Z,4,0.375
70,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,other,7200,10,1,7200,90,other,2026-02-24T19:27:22.806206Z,2026-02-24T20:29:19.304886Z,25,0.356
71,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,1,1,7200,92,same,2026-02-24T19:27:37.478917Z,2026-02-24T20:28:57.092822Z,27,0.38375
72,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,2,1,7200,95,same,2026-02-24T19:28:32.976722Z,2026-02-24T20:30:21.807969Z,38,0.3775
73,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,3,1,7200,98,same,2026-02-24T19:28:54.401659Z,2026-02-24T20:35:43.332341Z,35,0.35375
74,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,4,1,7200,101,same,2026-02-24T19:29:06.199036Z,2026-02-24T20:28:09.566979Z,34,0.35875
75,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,5,1,7200,104,same,2026-02-24T19:30:12.026427Z,2026-02-24T20:31:07.191312Z,40,0.3725
76,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,6,1,7200,107,same,2026-02-24T19:32:18.024304Z,2026-02-24T20:33:34.445611Z,24,0.38
77,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,7,1,7200,110,same,2026-02-24T19:32:49.390213Z,2026-02-24T20:39:40.832235Z,37,0.37125
78,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,8,1,7200,113,same,2026-02-24T19:42:22.927467Z,2026-02-24T20:56:48.991774Z,33,0.34375
79,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,9,1,7200,116,same,2026-02-24T19:44:36.061247Z,2026-02-24T21:04:42.760300Z,26,0.3625
8,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,train,all,11700,4,1,11700,24,all,2026-02-24T18:26:11.144413Z,2026-02-24T23:50:02.152366Z,3,0.34
80,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,same,7200,10,1,7200,119,same,2026-02-24T19:45:48.062977Z,2026-02-24T21:03:54.598795Z,30,0.38125
81,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,1,1,7200,2,all,2026-02-24T19:47:08.752743Z,2026-02-24T19:47:26.770892Z,36,0.09375
82,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,1,1,7200,5,all,2026-02-24T19:47:26.776493Z,2026-02-24T19:47:43.812794Z,36,0.11
83,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,2,1,7200,8,all,2026-02-24T19:47:43.817717Z,2026-02-24T19:48:02.399068Z,36,0.10875
84,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,2,1,7200,11,all,2026-02-24T19:48:02.404543Z,2026-02-24T19:48:18.430520Z,36,0.102
85,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,3,1,7200,14,all,2026-02-24T19:48:18.051399Z,2026-02-24T19:51:01.329338Z,7,0.09125
86,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,3,1,7200,17,all,2026-02-24T19:48:18.435213Z,2026-02-24T19:48:34.019629Z,36,0.1
87,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,4,1,7200,20,all,2026-02-24T19:48:34.025010Z,2026-02-24T19:48:51.021483Z,36,0.10125
88,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,4,1,7200,23,all,2026-02-24T19:48:51.026862Z,2026-02-24T19:49:08.442372Z,36,0.084
89,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,5,1,7200,26,all,2026-02-24T19:48:59.576121Z,2026-02-24T19:49:15.192085Z,28,0.0925
9,1,1,1,STL10,classif.cv_glmnet,same_other_sizes_cv,test,all,11700,5,1,11700,27,all,2026-02-24T18:26:11.144727Z,2026-02-24T20:08:11.476173Z,32,0.38625
90,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,5,1,7200,29,all,2026-02-24T19:49:08.447191Z,2026-02-24T19:49:24.750560Z,36,0.108
91,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,6,1,7200,32,all,2026-02-24T19:49:15.196471Z,2026-02-24T19:49:30.279602Z,28,0.08625
92,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,6,1,7200,35,all,2026-02-24T19:49:24.755017Z,2026-02-24T19:49:40.768463Z,36,0.102
93,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,7,1,7200,38,all,2026-02-24T19:49:30.283784Z,2026-02-24T19:49:44.732190Z,28,0.08
94,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,7,1,7200,41,all,2026-02-24T19:49:40.772907Z,2026-02-24T19:49:57.444014Z,36,0.12
95,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,8,1,7200,44,all,2026-02-24T19:49:44.736288Z,2026-02-24T19:49:59.712021Z,28,0.08375
96,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,8,1,7200,47,all,2026-02-24T19:49:57.448047Z,2026-02-24T19:50:12.728930Z,36,0.096
97,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,9,1,7200,50,all,2026-02-24T19:49:59.716611Z,2026-02-24T19:50:15.136846Z,28,0.09125
98,1,2,1,STL10,classif.featureless,same_other_sizes_cv,train,all,11700,9,1,7200,53,all,2026-02-24T19:50:10.423353Z,2026-02-24T19:50:26.182013Z,31,0.128
99,1,2,1,STL10,classif.featureless,same_other_sizes_cv,test,all,11700,10,1,7200,56,all,2026-02-24T19:50:12.732796Z,2026-02-24T19:50:28.060518Z,36,0.12
